PART_SK,P_PARTKEY,P_NAME,P_MFGR,P_BRAND,P_TYPE,P_SIZE,P_CONTAINER,P_RETAILPRICE,START_DATE,END_DATE,IS_CURRENT,RECORD_SOURCE
662,618,ivory wheat smoke deep lemon,Manufacturer#2,Brand#22,PROMO BRUSHED BRASS,9,LG BOX,1519.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
663,619,powder medium drab lemon tomato,Manufacturer#3,Brand#34,LARGE ANODIZED STEEL,46,MED JAR,1520.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
664,620,frosted tomato almond salmon powder,Manufacturer#3,Brand#35,MEDIUM BRUSHED COPPER,4,LG PKG,1521.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
665,621,almond azure drab ghost mint,Manufacturer#5,Brand#53,PROMO PLATED TIN,47,JUMBO DRUM,1522.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
666,622,burlywood dark blue thistle navajo,Manufacturer#5,Brand#51,LARGE POLISHED STEEL,19,WRAP BAG,1523.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
667,623,chiffon bisque steel orange tomato,Manufacturer#3,Brand#32,ECONOMY POLISHED NICKEL,8,MED BOX,1524.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
668,624,burlywood ghost orchid misty coral,Manufacturer#1,Brand#12,LARGE BURNISHED NICKEL,29,SM BAG,1525.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
669,625,beige indian lime sienna plum,Manufacturer#3,Brand#35,SMALL PLATED COPPER,38,LG JAR,1526.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
670,626,cream ivory brown peach honeydew,Manufacturer#1,Brand#12,SMALL ANODIZED COPPER,23,SM JAR,1527.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
671,627,drab yellow spring turquoise rose,Manufacturer#4,Brand#44,PROMO ANODIZED NICKEL,13,SM BAG,1528.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
672,628,black mint olive drab medium,Manufacturer#3,Brand#33,ECONOMY BRUSHED BRASS,40,LG BOX,1529.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
673,629,magenta lace red hot pale,Manufacturer#5,Brand#51,MEDIUM POLISHED COPPER,25,WRAP BOX,1530.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
674,630,lawn lace burnished hot frosted,Manufacturer#2,Brand#25,MEDIUM PLATED NICKEL,20,LG DRUM,1531.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
675,631,moccasin lawn cornsilk chartreuse midnight,Manufacturer#2,Brand#22,STANDARD ANODIZED NICKEL,34,WRAP BAG,1532.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
676,632,blush floral tan thistle chiffon,Manufacturer#3,Brand#34,PROMO PLATED NICKEL,2,MED PACK,1533.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
677,633,navy burnished wheat slate deep,Manufacturer#3,Brand#33,ECONOMY POLISHED NICKEL,24,MED PKG,1534.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
678,634,grey aquamarine deep violet blush,Manufacturer#3,Brand#35,SMALL ANODIZED NICKEL,34,MED DRUM,1535.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
679,635,ghost aquamarine gainsboro lemon peach,Manufacturer#5,Brand#51,PROMO POLISHED STEEL,49,WRAP JAR,1536.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
680,636,burlywood deep antique snow wheat,Manufacturer#5,Brand#55,PROMO BRUSHED STEEL,36,SM PACK,1537.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
681,637,brown smoke sandy honeydew antique,Manufacturer#5,Brand#51,LARGE BURNISHED NICKEL,48,JUMBO CASE,1538.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
682,638,lace royal pink cornsilk antique,Manufacturer#5,Brand#54,SMALL PLATED TIN,37,JUMBO PACK,1539.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
683,639,black plum tomato cornflower medium,Manufacturer#2,Brand#25,STANDARD POLISHED BRASS,33,SM BAG,1540.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
684,640,grey seashell bisque indian deep,Manufacturer#1,Brand#12,MEDIUM BRUSHED TIN,20,WRAP CASE,1541.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
685,641,mint saddle yellow sienna frosted,Manufacturer#5,Brand#55,MEDIUM PLATED COPPER,18,SM JAR,1542.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
686,642,moccasin ghost sandy goldenrod cornsilk,Manufacturer#4,Brand#43,ECONOMY BRUSHED BRASS,12,MED PACK,1543.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
687,643,frosted chocolate dodger honeydew ghost,Manufacturer#3,Brand#32,MEDIUM POLISHED STEEL,8,MED DRUM,1544.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
688,644,rosy bisque hot burnished dark,Manufacturer#5,Brand#52,LARGE PLATED STEEL,34,SM PACK,1545.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
689,645,thistle sky antique khaki chartreuse,Manufacturer#4,Brand#45,MEDIUM BURNISHED NICKEL,45,LG CASE,1546.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
690,646,tan honeydew lime light white,Manufacturer#5,Brand#52,SMALL POLISHED COPPER,21,LG PACK,1547.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
691,647,rose khaki drab smoke peach,Manufacturer#3,Brand#35,LARGE BURNISHED STEEL,38,MED PKG,1548.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
692,648,bisque blue drab cyan almond,Manufacturer#3,Brand#34,SMALL BRUSHED STEEL,2,WRAP JAR,1549.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
693,649,lavender blush rosy beige sky,Manufacturer#1,Brand#12,STANDARD BURNISHED TIN,33,JUMBO DRUM,1550.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
694,650,bisque navajo mint medium seashell,Manufacturer#5,Brand#53,PROMO ANODIZED NICKEL,40,MED JAR,1551.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
695,651,bisque floral dim burlywood moccasin,Manufacturer#5,Brand#52,MEDIUM POLISHED BRASS,4,WRAP BAG,1552.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
696,652,navajo white indian yellow grey,Manufacturer#1,Brand#12,LARGE BRUSHED TIN,39,WRAP PKG,1553.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
697,653,lime cornflower sky beige antique,Manufacturer#1,Brand#15,ECONOMY BURNISHED BRASS,28,JUMBO DRUM,1554.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
698,654,cyan burnished tomato chiffon navy,Manufacturer#2,Brand#23,PROMO PLATED COPPER,2,WRAP BAG,1555.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
699,655,tomato firebrick yellow rosy orchid,Manufacturer#1,Brand#12,STANDARD BURNISHED TIN,23,JUMBO CAN,1556.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
700,656,maroon dodger ghost gainsboro pink,Manufacturer#1,Brand#15,STANDARD BURNISHED COPPER,17,MED CASE,1557.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
701,657,saddle lawn blue cyan cornsilk,Manufacturer#3,Brand#31,ECONOMY BURNISHED COPPER,36,LG PACK,1558.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
702,658,ghost mint hot bisque salmon,Manufacturer#1,Brand#15,MEDIUM PLATED COPPER,27,SM JAR,1559.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
703,659,black bisque plum pale cyan,Manufacturer#3,Brand#34,MEDIUM BRUSHED BRASS,20,LG JAR,1560.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
704,660,sky dim thistle saddle pale,Manufacturer#5,Brand#51,STANDARD POLISHED TIN,8,SM CAN,1561.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
705,661,snow beige moccasin red lime,Manufacturer#3,Brand#32,PROMO PLATED STEEL,35,SM PKG,1562.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
706,662,ivory chocolate slate midnight ghost,Manufacturer#4,Brand#45,STANDARD PLATED STEEL,35,LG PACK,1563.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
707,663,ivory orchid azure frosted light,Manufacturer#4,Brand#41,PROMO POLISHED COPPER,6,WRAP PACK,1564.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
708,664,frosted burnished tomato chiffon seashell,Manufacturer#4,Brand#43,MEDIUM BURNISHED TIN,26,LG BAG,1565.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
709,665,rose antique cyan cornflower drab,Manufacturer#1,Brand#13,MEDIUM POLISHED STEEL,14,MED DRUM,1566.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
710,666,ivory dim orchid antique spring,Manufacturer#1,Brand#13,ECONOMY BURNISHED NICKEL,20,MED PACK,1567.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
711,667,wheat ghost honeydew plum grey,Manufacturer#4,Brand#43,MEDIUM PLATED STEEL,42,MED JAR,1568.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
712,668,honeydew pink dodger cream dim,Manufacturer#2,Brand#22,SMALL ANODIZED NICKEL,10,LG PACK,1569.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
713,669,khaki metallic plum smoke hot,Manufacturer#1,Brand#11,STANDARD BRUSHED TIN,37,MED BAG,1570.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
714,670,slate black smoke pale moccasin,Manufacturer#1,Brand#12,ECONOMY PLATED COPPER,24,LG DRUM,1571.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
715,671,powder metallic salmon slate chocolate,Manufacturer#5,Brand#53,SMALL PLATED STEEL,31,JUMBO BOX,1572.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
716,672,lawn rosy cornsilk floral misty,Manufacturer#2,Brand#23,PROMO BURNISHED STEEL,13,LG PACK,1573.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
717,673,navy azure sandy yellow sky,Manufacturer#2,Brand#23,MEDIUM ANODIZED COPPER,26,SM DRUM,1574.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
718,674,tomato chartreuse cornflower green pale,Manufacturer#3,Brand#35,SMALL BRUSHED TIN,5,LG PKG,1575.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
719,675,misty hot pale ghost yellow,Manufacturer#1,Brand#11,LARGE BRUSHED COPPER,2,SM CAN,1576.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
720,676,moccasin cornflower burlywood tomato light,Manufacturer#1,Brand#11,MEDIUM ANODIZED BRASS,45,SM CAN,1577.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
721,677,pale steel blush mint cream,Manufacturer#4,Brand#44,PROMO ANODIZED BRASS,6,WRAP BAG,1578.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
722,678,salmon ivory red dodger spring,Manufacturer#4,Brand#44,PROMO BRUSHED TIN,15,SM BAG,1579.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
723,679,purple blanched linen metallic indian,Manufacturer#4,Brand#41,SMALL BURNISHED TIN,50,MED BOX,1580.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
724,680,burnished ghost coral maroon yellow,Manufacturer#1,Brand#14,SMALL PLATED COPPER,44,LG PACK,1581.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
725,681,dark slate almond ghost chartreuse,Manufacturer#3,Brand#32,ECONOMY PLATED COPPER,9,WRAP CAN,1582.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
726,682,lawn khaki green cornflower sienna,Manufacturer#5,Brand#53,LARGE POLISHED NICKEL,48,SM BOX,1583.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
727,683,sienna cornsilk chiffon olive blush,Manufacturer#5,Brand#53,LARGE BURNISHED NICKEL,1,MED PACK,1584.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
728,684,metallic azure hot orange spring,Manufacturer#3,Brand#33,PROMO BURNISHED TIN,6,WRAP BOX,1585.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
729,685,turquoise orchid plum green tomato,Manufacturer#3,Brand#31,SMALL PLATED COPPER,36,LG JAR,1586.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
730,686,goldenrod deep cornflower dodger rose,Manufacturer#5,Brand#54,STANDARD BRUSHED COPPER,15,WRAP BAG,1587.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
731,687,frosted cornsilk tomato burnished smoke,Manufacturer#5,Brand#51,LARGE POLISHED NICKEL,47,JUMBO BOX,1588.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
732,688,navajo khaki almond royal chartreuse,Manufacturer#4,Brand#45,PROMO BRUSHED COPPER,38,JUMBO CAN,1589.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
733,689,bisque red peru almond grey,Manufacturer#4,Brand#43,LARGE PLATED COPPER,22,SM PACK,1590.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
734,690,cornflower dodger saddle ivory tan,Manufacturer#3,Brand#32,SMALL PLATED BRASS,31,WRAP PACK,1591.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
735,691,burnished dim gainsboro thistle blue,Manufacturer#3,Brand#35,PROMO BURNISHED BRASS,3,SM JAR,1592.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
736,692,puff beige smoke seashell sienna,Manufacturer#1,Brand#14,MEDIUM BRUSHED BRASS,20,SM DRUM,1593.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
737,693,honeydew ghost azure yellow magenta,Manufacturer#5,Brand#54,SMALL PLATED TIN,14,WRAP CASE,1594.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
738,694,pink maroon blanched beige cyan,Manufacturer#3,Brand#35,ECONOMY PLATED STEEL,35,JUMBO CASE,1595.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
739,695,deep peru lavender antique royal,Manufacturer#2,Brand#23,PROMO ANODIZED COPPER,19,MED DRUM,1596.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
740,696,forest lemon cream black pink,Manufacturer#3,Brand#33,MEDIUM ANODIZED BRASS,3,LG CAN,1597.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
741,697,dark white slate honeydew maroon,Manufacturer#4,Brand#41,LARGE PLATED TIN,8,MED CAN,1598.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
742,698,blush sienna honeydew yellow goldenrod,Manufacturer#4,Brand#42,ECONOMY ANODIZED COPPER,44,LG PACK,1599.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
743,699,plum orchid red linen misty,Manufacturer#1,Brand#11,MEDIUM PLATED STEEL,5,WRAP CAN,1600.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
744,700,lace hot khaki steel orchid,Manufacturer#3,Brand#34,PROMO BRUSHED STEEL,31,SM JAR,1601.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
745,701,frosted lavender black deep ghost,Manufacturer#4,Brand#43,MEDIUM ANODIZED COPPER,36,WRAP DRUM,1602.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
746,702,navajo lavender dim puff bisque,Manufacturer#4,Brand#41,STANDARD BURNISHED BRASS,26,SM CAN,1603.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
747,703,puff floral red linen dark,Manufacturer#3,Brand#32,ECONOMY POLISHED TIN,20,WRAP CASE,1604.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
748,704,salmon lawn chocolate lace honeydew,Manufacturer#3,Brand#34,LARGE ANODIZED BRASS,23,MED CAN,1605.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
749,705,snow drab lawn dark tan,Manufacturer#3,Brand#33,ECONOMY PLATED TIN,47,LG PKG,1606.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
750,706,cream white navajo frosted puff,Manufacturer#3,Brand#33,LARGE PLATED BRASS,6,SM PKG,1607.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
751,707,salmon khaki misty deep peru,Manufacturer#1,Brand#11,SMALL POLISHED BRASS,17,SM BAG,1608.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
752,708,brown midnight plum violet tomato,Manufacturer#3,Brand#32,SMALL BRUSHED NICKEL,29,SM DRUM,1609.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
753,709,tomato sienna cornflower black misty,Manufacturer#4,Brand#43,SMALL BRUSHED TIN,16,SM BAG,1610.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
754,710,chartreuse thistle midnight magenta violet,Manufacturer#1,Brand#15,SMALL POLISHED TIN,27,JUMBO PACK,1611.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
755,711,goldenrod sienna linen steel floral,Manufacturer#1,Brand#11,PROMO BRUSHED NICKEL,24,LG DRUM,1612.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
756,712,blanched rose royal tomato hot,Manufacturer#3,Brand#33,ECONOMY BRUSHED COPPER,25,SM CASE,1613.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
757,713,gainsboro plum powder seashell lawn,Manufacturer#2,Brand#25,SMALL ANODIZED COPPER,20,SM CAN,1614.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
758,714,chartreuse medium gainsboro honeydew saddle,Manufacturer#1,Brand#11,MEDIUM POLISHED NICKEL,35,SM JAR,1615.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
759,715,deep yellow coral sienna white,Manufacturer#2,Brand#24,LARGE BRUSHED TIN,28,WRAP BAG,1616.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
760,716,grey floral sienna cyan gainsboro,Manufacturer#1,Brand#12,SMALL POLISHED TIN,37,JUMBO CAN,1617.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
761,717,papaya turquoise spring midnight medium,Manufacturer#2,Brand#22,STANDARD PLATED TIN,28,JUMBO JAR,1618.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
762,718,khaki navy saddle ghost orchid,Manufacturer#3,Brand#35,PROMO BURNISHED COPPER,24,SM CAN,1619.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
763,719,chocolate honeydew khaki aquamarine white,Manufacturer#3,Brand#35,STANDARD BRUSHED NICKEL,49,JUMBO BAG,1620.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
764,720,light khaki dodger dark lawn,Manufacturer#4,Brand#45,SMALL BURNISHED NICKEL,8,JUMBO BAG,1621.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
765,721,gainsboro chocolate maroon hot sienna,Manufacturer#5,Brand#52,STANDARD ANODIZED STEEL,33,MED PKG,1622.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
766,722,forest chartreuse plum royal papaya,Manufacturer#4,Brand#43,ECONOMY BURNISHED NICKEL,43,JUMBO BAG,1623.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
767,723,slate magenta lemon peru pink,Manufacturer#3,Brand#31,LARGE BRUSHED BRASS,34,WRAP CASE,1624.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
768,724,rosy coral thistle ghost papaya,Manufacturer#3,Brand#35,PROMO POLISHED COPPER,28,JUMBO BOX,1625.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
769,725,hot blanched salmon slate burlywood,Manufacturer#4,Brand#43,LARGE PLATED NICKEL,11,JUMBO BOX,1626.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
770,726,cream aquamarine violet medium midnight,Manufacturer#4,Brand#43,PROMO POLISHED NICKEL,41,JUMBO BAG,1627.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
771,727,royal pink smoke bisque lime,Manufacturer#3,Brand#35,PROMO PLATED BRASS,35,SM PKG,1628.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
772,728,cornsilk grey sienna blue sky,Manufacturer#3,Brand#33,ECONOMY PLATED TIN,27,LG JAR,1629.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
773,729,papaya cornsilk gainsboro rose pink,Manufacturer#3,Brand#35,ECONOMY BRUSHED TIN,6,LG JAR,1630.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
774,730,rose blush saddle cyan hot,Manufacturer#4,Brand#45,MEDIUM PLATED TIN,8,SM PKG,1631.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
775,731,firebrick indian forest rose khaki,Manufacturer#3,Brand#33,PROMO BURNISHED NICKEL,34,MED CASE,1632.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
776,732,violet frosted red papaya drab,Manufacturer#2,Brand#21,MEDIUM BRUSHED BRASS,1,SM BAG,1633.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
777,733,burnished goldenrod royal plum midnight,Manufacturer#4,Brand#43,PROMO ANODIZED STEEL,1,MED CASE,1634.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
778,734,lace light bisque dodger aquamarine,Manufacturer#2,Brand#21,MEDIUM BRUSHED STEEL,34,WRAP DRUM,1635.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
779,735,wheat white honeydew almond coral,Manufacturer#4,Brand#42,SMALL BRUSHED STEEL,44,SM CAN,1636.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
780,736,slate honeydew pink magenta lace,Manufacturer#3,Brand#32,PROMO ANODIZED BRASS,44,JUMBO DRUM,1637.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
781,737,orange navajo blanched cyan snow,Manufacturer#5,Brand#53,PROMO POLISHED NICKEL,25,SM BAG,1638.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
782,738,peru floral sky steel maroon,Manufacturer#2,Brand#21,ECONOMY BURNISHED COPPER,29,JUMBO CAN,1639.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
783,739,powder lavender wheat pale puff,Manufacturer#3,Brand#31,ECONOMY BRUSHED COPPER,24,JUMBO BOX,1640.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
784,740,almond aquamarine mint misty red,Manufacturer#3,Brand#35,STANDARD POLISHED COPPER,7,WRAP PACK,1641.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
785,741,thistle seashell cyan cornsilk indian,Manufacturer#4,Brand#44,STANDARD PLATED TIN,33,WRAP PACK,1642.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
786,742,dodger cream snow pink floral,Manufacturer#5,Brand#51,STANDARD BRUSHED NICKEL,30,SM PACK,1643.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
787,743,navajo midnight peru orange salmon,Manufacturer#4,Brand#42,LARGE ANODIZED COPPER,4,MED JAR,1644.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
788,744,burlywood deep hot turquoise chartreuse,Manufacturer#5,Brand#53,MEDIUM BURNISHED COPPER,47,MED PKG,1645.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
789,745,seashell dark lime midnight puff,Manufacturer#3,Brand#31,PROMO POLISHED COPPER,25,JUMBO BOX,1646.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
790,746,honeydew brown sienna red chocolate,Manufacturer#2,Brand#23,ECONOMY ANODIZED STEEL,31,MED CAN,1647.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
791,747,lace red hot mint goldenrod,Manufacturer#1,Brand#11,LARGE BURNISHED NICKEL,20,WRAP PKG,1648.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
792,748,forest indian snow grey peru,Manufacturer#5,Brand#54,STANDARD BURNISHED BRASS,32,SM CAN,1649.00,2025-11-27 20:56:41.377,9999-12-31 23:59:59.000,true,INITIAL_LOAD
